nome,partido,uf,MPV 385/2007,MPV 385/2007,MPV 385/2007,MPV 385/2007,MPV 385/2007,MPV 385/2007,MPV 397/2007,MPV 398/2007,MPV 398/2007,MPV 398/2007,MPV 398/2007,MPV 398/2007,MPV 398/2007,MPV 398/2007,MPV 399/2007,MPV 400/2007,MPV 402/2007,MPV 402/2007,MPV 402/2007,MPV 402/2007,MPV 404/2007,MPV 404/2007,MPV 404/2007,MPV 405/2007,MPV 405/2007,MPV 405/2007,MPV 405/2007,MPV 405/2007,MPV 405/2007,MPV 405/2007,MPV 405/2007,MPV 406/2007,MPV 408/2007,MPV 409/2007,MPV 409/2007,MPV 410/2007,MPV 411/2007,MPV 413/2008,MPV 413/2008,MPV 413/2008,MPV 414/2008,MPV 415/2008,MPV 415/2008,MPV 417/2008,MPV 418/2008,MPV 420/2008,MPV 421/2008,MPV 422/2008,MPV 422/2008,MPV 424/2008,MPV 424/2008,MPV 424/2008,MPV 424/2008,MPV 424/2008,MPV 425/2008,MPV 425/2008,MPV 425/2008,MPV 427/2008,MPV 429/2008,MPV 431/2008,MPV 431/2008,MPV 431/2008,MPV 431/2008,MPV 431/2008,MPV 431/2008,MPV 432/2008,MPV 432/2008,MPV 432/2008,MPV 432/2008,MPV 432/2008,MPV 432/2008,MPV 434/2008,MPV 434/2008,MPV 435/2008,MPV 435/2008,MPV 436/2008,MPV 436/2008,MPV 436/2008,MPV 436/2008,MPV 440/2008,MPV 440/2008,MPV 440/2008,MPV 441/2008,MPV 443/2008,MPV 443/2008,MPV 444/2008,MPV 445/2008,MPV 445/2008,MPV 445/2008,MPV 445/2008,MPV 445/2008,PDC 387/2007,PDC 387/2007,PDC 563/2008,PDC 563/2008,PEC 138/2003,PEC 138/2003,PEC 138/2003,PEC 138/2003,PEC 138/2003,PEC 333/2004,PEC 333/2004,PEC 495/2006,PEC 495/2006,PEC 511/2006,PEC 511/2006,PEC 511/2006,PEC 511/2006,PEC 511/2006,PEC 511/2006,PEC 511/2006,PEC 511/2006,PEC 511/2006,PEC 511/2006,PEC 511/2006,PEC 511/2006,PEC 511/2006,PEC 511/2006,PEC 511/2006,PL 1990/2007,PL 2468/2007,PL 3452/2008,PL 3674/2008,PL 3674/2008,PL 3674/2008,PL 3674/2008,PL 3674/2008,PL 3674/2008,PL 940/2007,PLP 132/2007,PLP 132/2007,PLP 144/2007,PLP 177/2004,PLP 182/2004,PLP 183/2001,PLP 184/2004,PLP 2/2007,PLP 2/2007,PLP 306/2008,PLP 306/2008,PLP 306/2008,PLP 306/2008,PLP 306/2008,PLP 306/2008,PLP 306/2008,PLP 306/2008,PLP 306/2008,PLP 306/2008,PLP 306/2008,PLP 306/2008,PLP 306/2008,PLP 306/2008,PLP 306/2008,PLP 306/2008,PLP 375/2006,PRC 69/2007,REC 90/2007
Beto Faro,PT,PA,-1,1,-1,0,0,-1,1,-1,1,1,1,-1,-1,1,1,1,-1,-1,1,1,-1,1,-1,-1,0,-1,1,1,-1,1,1,1,1,-1,1,-1,0,-1,1,1,1,1,1,-1,-1,1,1,0,1,-1,1,-1,-1,1,-1,0,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,-1,1,-1,1,-1,1,-1,-1,-1,-1,-1,1,0,-1,-1,1,1,1,0,-1,0,1,-1,-1,1,1,1,1,1,1,-1,-1,-1,1,1,1,1,0,-1,1,0,-1,1,-1,0,1,1,1,-1,0,1,1,1,1,0,-1,-1,-1,-1,1,0,1,1,1,1,1,1,-1,1,1,1,-1,1,-1,-1,-1,-1,-1,1,1,1,-1,1,-1,1,-1,0,1,1,-1
Lúcio Vale,PR,PA,-1,1,0,0,0,-1,1,-1,1,1,1,-1,-1,1,1,1,-1,-1,1,1,-1,1,-1,-1,-1,-1,1,1,-1,1,1,1,1,-1,1,-1,0,-1,1,1,1,1,-1,-1,-1,1,1,0,1,-1,1,-1,-1,1,0,0,0,0,-1,1,-1,1,-1,-1,1,0,0,0,0,0,0,-1,1,-1,0,0,-1,-1,1,0,-1,-1,1,1,1,0,1,1,1,-1,-1,0,0,1,1,1,1,-1,-1,-1,1,1,1,1,-1,-1,1,0,-1,1,-1,0,1,0,0,0,0,0,0,-1,1,1,-1,-1,-1,-1,1,0,1,1,1,0,1,1,-1,1,1,0,-1,1,-1,-1,-1,-1,1,1,1,1,0,0,0,0,0,0,0,0,1
Wandenkolk Gonçalves,PSDB,PA,0,0,0,0,0,0,-1,0,0,-1,0,1,1,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,-1,-1,-1,1,1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,-1,1,1,0,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,0,1,0,0,0,1,0,0,1,0,0,1,-1,0,0,0,0,1,1,0,0,0,0,0,1,0,-1,-1,-1,1,1,0,0,0,-1,1,0,0,1,0,0,-1,-1,0,0,0,0,0,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,-1,1,1,-1
Manoel Junior,PSB,PB,-1,1,-1,0,0,-1,1,-1,1,1,1,0,-1,1,1,1,-1,-1,0,1,0,1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,0,0,0,0,-1,1,1,0,1,-1,1,-1,-1,0,0,0,0,-1,-1,1,-1,1,-1,-1,1,-1,-1,0,-1,1,1,-1,0,-1,0,-1,-1,0,1,0,-1,0,-1,0,0,0,-1,1,1,-1,-1,0,0,1,1,1,1,-1,-1,0,1,1,1,1,-1,-1,1,0,-1,1,-1,0,1,1,1,0,0,1,1,1,1,1,-1,-1,-1,0,1,0,0,1,1,1,1,1,-1,1,1,1,-1,1,0,-1,0,-1,-1,1,1,1,-1,1,-1,1,-1,0,1,1,1
Rômulo Gouveia,PSDB,PB,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-1,-1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,-1,0,0,0,0,1,-1,0,0,1
Vital do Rêgo Filho,PMDB,PB,-1,1,-1,0,0,-1,1,-1,1,0,0,-1,-1,1,1,1,-1,-1,1,1,-1,0,-1,-1,0,-1,1,1,-1,1,0,1,1,-1,1,-1,0,0,0,0,1,1,-1,1,0,0,0,0,1,-1,1,-1,-1,1,0,-1,-1,-1,0,1,-1,1,-1,0,1,-1,-1,-1,1,1,1,-1,1,-1,-1,-1,-1,0,0,-1,-1,-1,1,1,1,0,0,1,1,0,-1,0,0,1,0,1,1,-1,-1,-1,1,0,1,0,0,0,1,0,-1,1,-1,0,1,1,1,0,0,0,0,1,1,0,-1,-1,-1,-1,1,0,0,0,0,1,1,1,-1,1,1,1,0,1,-1,-1,-1,-1,0,1,1,1,-1,1,-1,1,-1,0,1,1,-1
Wilson Braga,PMDB,PB,-1,1,-1,0,0,0,1,0,1,1,0,-1,-1,0,0,0,0,0,1,0,1,0,0,0,-1,0,0,0,-1,1,0,1,1,0,0,-1,0,-1,1,1,1,1,0,0,-1,0,1,0,0,0,1,-1,-1,1,1,-1,0,0,-1,0,0,1,0,0,0,-1,0,-1,0,1,1,0,0,-1,0,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,-1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,1,1,1,1,0,-1,-1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,-1,-1,1,1,1,-1,1,-1,1,-1,0,0,0,0
Ana Arraes,PSB,PE,0,0,0,0,0,0,1,-1,1,1,1,-1,-1,1,1,1,0,0,1,1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,-1,1,-1,0,-1,0,0,0,-1,-1,-1,-1,1,-1,0,0,-1,1,0,0,0,0,0,-1,0,0,1,1,1,-1,0,1,-1,-1,-1,1,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,1,-1,-1,0,0,0,1,0,1,-1,0,-1,1,1,0,1,-1,-1,1,0,-1,1,-1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,1,1,1,0,0,0,0,0,0,0,0,1
Bruno Rodrigues,PSDB,PE,0,0,0,0,0,0,-1,1,0,-1,1,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,-1,-1,1,-1,-1,-1,1,1,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,1,0,1,1,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,-1,-1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,-1,1,0,0,0,1
Bruno Araújo,PSDB,PE,0,0,0,0,0,0,-1,0,0,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,-1,1,0,-1,-1,-1,1,0,-1,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,1,0,0,-1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,1,1,1,1,-1,-1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,-1,0,1,0,-1,-1,-1,1,-1,0,0,0,0,-1,-1,0,1,1,0,1,1,-1,0,1,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,0,1,-1,0,1,1
Carlos Wilson,PT,PE,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edgar Moury,PMDB,PE,1,-1,1,-1,0,0,0,1,-1,-1,0,0,1,-1,-1,-1,0,1,1,1,1,1,1,1,1,-1,1,0,-1,1,-1,0,1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,1,1,1,-1,0,0,0,1,-1,-1,0,0,0,-1,-1,1,-1,-1,0,1,1,1,-1,1,-1,1,1,-1,0,0,-1,-1,0,1,0,0,-1,1,-1,-1,-1,1,1,0,1,1,1,-1,-1,-1,1,1,1,1,-1,0,1,0,1,-1,-1,0,1,-1,-1,-1,0,1,1,-1,1,-1,-1,-1,-1,-1,0,1,-1,0,0,1,1,1,-1,1,1,1,1,-1,1,0,0,1,1,-1,-1,-1,0,-1,-1,-1,1,-1,1,1,1
Eduardo da Fonte,PP,PE,0,1,-1,1,0,-1,1,-1,0,1,0,-1,-1,0,1,1,-1,-1,1,1,0,1,0,-1,0,-1,1,1,-1,1,1,1,1,-1,1,-1,0,0,1,1,1,-1,1,-1,-1,1,1,0,1,0,1,-1,-1,1,0,-1,-1,-1,-1,0,-1,1,-1,-1,-1,-1,0,0,1,0,0,0,1,-1,-1,-1,0,-1,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,1,1,0,1,1,0,0,0,1,0,1,1,-1,0,1,0,0,0,0,0,1,1,1,-1,0,1,1,-1,0,1,0,-1,0,0,1,1,0,0,0,1,1,1,-1,0,0,1,-1,0,-1,-1,0,-1,-1,1,1,1,-1,1,-1,1,-1,0,1,1,1
Fernando Coelho Filho,PSB,PE,-1,1,-1,0,0,-1,1,-1,1,0,1,0,0,0,0,0,-1,-1,1,1,-1,1,-1,-1,-1,-1,1,1,0,1,1,1,1,-1,1,0,0,-1,1,1,1,-1,-1,-1,-1,1,1,0,1,0,1,-1,-1,1,0,0,-1,0,-1,0,0,0,-1,-1,1,-1,0,-1,1,0,1,-1,1,0,0,-1,-1,-1,1,-1,0,-1,0,0,0,0,0,0,1,-1,-1,1,1,0,1,1,1,-1,-1,-1,1,1,1,1,0,-1,1,0,-1,1,-1,0,0,1,1,0,0,1,1,1,1,0,0,-1,-1,-1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,-1,0,0,-1,1,1,1,-1,1,0,0,0,0,1,0,1
Raul Henry,PMDB,PE,0,0,0,0,0,1,0,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,1,-1,-1,-1,-1,1,-1,-1,0,-1,0,0,0,0,0,0,1,1,1,0,1,-1,-1,0,0,0,0,-1,0,-1,1,0,0,0,0,-1,0,0,0,0,0,-1,-1,0,-1,-1,0,-1,1,1,1,1,1,1,1,0,0,1,-1,-1,-1,1,0,1,1,0,0,0,0,1,1,1,0,0,-1,1,1,0,-1,-1,-1,1,0,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,1,0,0,-1,-1,1,-1,1,-1,1,0,0,0,0
Osmar Júnior,PCdoB,PI,-1,1,-1,0,0,-1,1,-1,1,1,-1,-1,-1,1,1,1,-1,-1,0,1,0,1,-1,-1,-1,-1,1,1,-1,0,1,0,1,-1,1,0,0,-1,1,1,0,1,1,0,-1,1,1,0,0,-1,1,-1,-1,1,0,-1,-1,0,-1,1,-1,1,-1,-1,1,-1,0,-1,1,-1,1,0,0,-1,0,0,0,0,0,0,-1,-1,1,1,1,0,-1,0,1,-1,-1,1,1,0,1,1,1,-1,-1,0,1,1,1,1,-1,0,1,0,-1,1,-1,0,1,1,0,-1,0,1,1,1,0,1,-1,0,-1,-1,1,0,1,1,1,1,1,0,-1,1,1,1,-1,0,-1,0,0,-1,-1,1,1,1,-1,1,-1,1,-1,0,1,1,1
Andre Vargas,PT,PR,0,1,-1,0,0,-1,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,0,-1,0,1,-1,1,1,0,0,-1,1,-1,0,0,0,0,1,1,0,-1,0,0,0,0,1,-1,1,0,0,0,-1,0,0,-1,0,1,0,1,0,0,0,0,-1,0,1,-1,1,0,0,0,-1,-1,-1,-1,1,0,-1,-1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,-1,0,0,1,1,1,1,-1,-1,1,0,0,0,0,0,1,1,1,-1,0,1,1,1,0,0,-1,-1,0,-1,1,1,-1,1,1,0,1,1,-1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Angelo Vanhoni,PT,PR,-1,1,-1,0,0,0,1,-1,1,1,-1,-1,-1,1,1,1,-1,0,1,0,-1,1,-1,-1,0,0,0,0,-1,0,1,0,0,0,1,-1,0,-1,1,1,1,1,1,-1,-1,0,1,0,1,0,1,-1,-1,1,0,-1,0,-1,0,1,0,0,-1,-1,1,0,0,-1,1,-1,1,0,0,0,-1,-1,-1,-1,0,0,0,0,1,0,0,0,-1,0,0,0,0,1,1,1,1,1,1,-1,-1,-1,1,1,1,1,-1,-1,1,0,0,1,0,0,1,1,1,-1,0,1,1,1,1,0,-1,-1,-1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,-1,0,-1,1,0,1,-1,1,0,1,-1,0,1,1,1
Barbosa Neto,PDT,PR,0,1,-1,1,1,0,1,-1,1,1,1,1,-1,1,1,1,-1,-1,1,1,-1,1,-1,-1,-1,-1,1,1,-1,1,1,0,0,-1,0,-1,0,-1,1,1,1,1,1,-1,-1,1,1,0,0,-1,1,-1,-1,1,0,-1,-1,-1,0,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,0,1,0,-1,-1,-1,0,1,0,-1,-1,1,1,1,0,-1,1,1,-1,-1,0,0,1,1,1,0,-1,-1,0,-1,-1,1,0,-1,-1,1,0,0,1,-1,0,1,1,1,-1,0,-1,0,1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,1,-1,1,1,1
Alfredo Kaefer,PSDB,PR,0,0,0,0,0,0,-1,0,0,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,-1,1,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-1,1,1,1,1,0,0,0,0,0,0,0,0,-1,-1,1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,1,1,1,0,0,-1,0,0,1,0,0,0,0,0,1,0,-1,0,-1,0,-1,0,0,1,0,1,-1,0
Rodrigo Rocha Loures,PMDB,PR,-1,1,-1,0,0,0,1,0,1,1,0,-1,-1,1,1,1,-1,-1,0,0,0,1,-1,-1,-1,0,0,1,-1,1,1,1,0,-1,1,-1,0,0,0,0,1,1,1,-1,-1,0,1,0,0,0,1,0,0,0,0,0,-1,-1,0,1,-1,0,0,-1,1,-1,-1,-1,-1,0,0,-1,1,0,-1,-1,-1,-1,1,0,-1,-1,1,1,1,0,-1,1,0,-1,0,1,1,1,0,0,0,0,-1,-1,1,1,0,0,0,0,1,0,-1,1,0,0,1,1,1,-1,0,1,1,-1,1,0,-1,-1,-1,0,1,0,1,0,1,1,0,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,-1,0,0,1,-1
Dr. Adilson Soares,PR,RJ,-1,1,0,0,0,0,1,-1,1,1,0,-1,-1,1,1,1,-1,-1,1,1,-1,1,-1,-1,-1,-1,1,1,-1,1,1,1,1,-1,1,-1,0,0,1,1,1,1,1,1,-1,1,-1,0,1,0,1,-1,-1,1,0,-1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,0,-1,1,1,-1,1,-1,-1,-1,-1,-1,1,0,0,0,1,1,1,0,1,1,0,-1,-1,1,1,1,1,1,1,-1,-1,-1,1,1,1,1,-1,-1,1,0,-1,1,-1,0,1,1,1,-1,0,1,1,1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,-1,-1,-1,-1,-1,1,1,1,-1,1,-1,1,-1,0,1,1,1
Andreia Zito,PSDB,RJ,0,0,0,0,0,0,-1,0,0,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,1,-1,1,-1,1,0,1,-1,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,1,1,1,1,-1,-1,-1,0,1,1,1,0,0,0,1,0,1,0,0,-1,-1,1,0,0,0,0,-1,0,-1,0,0,0,0,0,-1,0,1,1,1,1,1,-1,1,1,1,0,0,0,0,0,1,0,-1,0,-1,0,0,0,0,0,0,1,1,1
Arnaldo Vianna,PDT,RJ,-1,1,-1,0,0,-1,1,-1,1,1,-1,0,0,0,0,0,-1,-1,1,1,-1,1,-1,-1,-1,-1,1,1,-1,1,1,1,1,-1,1,-1,0,0,0,0,1,1,1,-1,-1,1,-1,0,1,-1,0,-1,-1,1,0,-1,-1,-1,0,1,0,0,-1,-1,1,-1,-1,-1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,1,-1,0,1,1,1,1,0,1,-1,0,0,1,1,0,0,-1,0,1,0,-1,1,-1,0,1,1,1,-1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,-1,1,0,1,-1,1,-1,-1,1,1,-1,1,1,-1,-1,1,-1,1,-1,0,0,1,1
Brizola Neto,PDT,RJ,0,0,0,0,0,0,1,-1,1,1,-1,0,0,0,1,1,-1,-1,0,1,-1,1,-1,0,-1,-1,1,1,-1,0,0,0,0,0,1,0,0,0,0,1,0,1,-1,0,-1,0,-1,-1,1,0,0,0,-1,1,0,-1,-1,-1,-1,1,0,0,-1,-1,1,-1,-1,-1,-1,1,0,-1,1,-1,0,0,0,-1,1,0,0,0,0,1,0,0,-1,1,1,0,-1,0,0,1,0,0,1,0,0,-1,0,0,1,1,-1,0,1,0,-1,1,-1,0,0,1,1,-1,0,1,1,1,0,1,0,-1,-1,-1,1,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,0,1,1,1,0,1,-1,1,-1,0,1,1,0
Filipe Pereira,PSC,RJ,-1,1,-1,0,0,0,1,-1,1,1,0,-1,-1,1,1,1,-1,-1,1,1,-1,1,-1,-1,-1,-1,1,1,0,1,1,1,0,0,0,-1,0,0,1,0,1,1,1,-1,-1,1,1,0,0,-1,1,-1,-1,1,0,0,0,-1,-1,1,-1,1,-1,-1,1,-1,-1,-1,1,1,1,0,1,0,-1,-1,-1,-1,1,0,0,-1,1,0,0,0,-1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,-1,-1,1,0,0,1,-1,0,1,1,1,-1,0,1,1,-1,1,1,-1,-1,-1,0,1,1,1,1,1,1,1,0,-1,1,1,1,-1,0,0,-1,-1,-1,-1,1,1,1,-1,1,-1,1,-1,0,1,1,1
Geraldo Pudim,PMDB,RJ,-1,1,-1,1,0,-1,1,-1,1,1,0,-1,-1,1,1,1,-1,-1,1,1,0,0,0,0,-1,0,1,1,-1,1,1,1,1,-1,1,-1,0,-1,1,1,1,1,1,-1,-1,0,1,0,1,0,0,-1,-1,1,0,0,0,-1,0,1,0,0,0,-1,1,0,0,-1,0,0,0,-1,1,-1,0,0,0,0,0,-1,-1,-1,1,1,1,0,-1,1,1,-1,-1,0,0,1,1,0,1,-1,-1,-1,1,1,1,1,0,-1,1,0,-1,1,-1,0,1,1,1,-1,0,0,0,0,1,1,-1,-1,-1,-1,1,1,1,1,1,1,0,0,-1,1,0,1,-1,1,-1,-1,-1,0,-1,1,1,1,-1,1,-1,1,-1,0,1,1,1
Léo Vivas,PRB,RJ,-1,0,-1,0,0,-1,1,-1,1,1,-1,-1,-1,1,0,0,-1,-1,0,1,0,0,-1,-1,-1,-1,1,1,-1,1,1,1,1,-1,1,-1,0,0,1,1,0,1,1,0,0,1,1,0,1,-1,1,-1,-1,1,0,0,-1,-1,-1,1,-1,1,-1,-1,1,-1,0,0,1,-1,1,-1,1,-1,-1,-1,0,-1,1,0,-1,-1,1,0,1,0,0,0,1,-1,-1,1,1,1,1,0,0,-1,-1,-1,0,1,1,1,0,-1,1,0,-1,1,-1,0,1,1,1,-1,0,1,1,1,0,1,0,-1,-1,-1,1,1,1,1,1,0,1,1,0,1,1,0,-1,1,0,0,0,-1,0,1,1,1,-1,1,-1,1,-1,0,0,1,1
Leandro Sampaio,PPS,RJ,1,0,0,0,0,0,-1,0,-1,1,-1,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,-1,-1,1,-1,1,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,1,-1,0,-1,1,1,-1,-1,0,0,0,1,0,0,0,0,0,-1,0,-1,1,0,0,0,0,0,0,0,1,1,1,1,-1,0,-1,1,1,1,1,0,0,0,1,0,0,0,0,-1,-1,1,1,0,0,0,1,1,-1,0,0,0,1,-1,0,1,1,0,1,1,0,-1,1,1,1,0,0,0,0,0,1,0,0,0,-1,0,-1,0,0,1,0,1,-1,1
Pastor Manoel Ferreira,PTB,RJ,-1,1,-1,0,0,-1,1,0,0,1,0,-1,0,0,-1,0,-1,-1,1,0,-1,1,-1,-1,0,-1,1,1,-1,0,0,1,1,0,0,-1,0,-1,1,1,0,1,1,-1,-1,1,1,0,1,-1,1,0,-1,-1,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,1,-1,0,-1,1,-1,0,-1,-1,-1,1,0,-1,-1,0,0,0,0,0,1,0,0,-1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,-1,1,0,0,1,1,0,0,0,1,1,1,1,1,-1,0,0,0,0,0,1,1,1,0,0,1,-1,1,0,0,-1,0,-1,0,-1,0,-1,1,0,1,0,-1,-1,1,-1,0,0,1,0
Marcelo Itagiba,PMDB,RJ,-1,1,-1,0,0,-1,1,-1,1,1,0,-1,-1,1,1,1,-1,-1,1,0,-1,1,-1,-1,-1,-1,1,1,0,1,1,1,1,-1,0,0,0,1,1,-1,1,-1,-1,1,-1,0,1,0,1,1,0,-1,-1,1,0,0,-1,-1,-1,1,-1,1,0,-1,0,-1,-1,0,1,1,1,-1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,0,1,0,-1,0,1,-1,0,1,-1,1,1,1,1,-1,0,0,1,1,1,1,-1,-1,1,0,-1,1,-1,0,1,1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,-1,0,1,1,1,1,1,1,1,-1,1,1,1,-1,-1,0,-1,0,0,1,-1,1,-1,0,0,0,0,0,0,1,1,1
Cida Diogo,PT,RJ,-1,1,-1,0,0,-1,1,0,1,1,0,-1,-1,1,0,0,0,-1,1,1,-1,1,-1,-1,0,-1,1,1,-1,1,1,1,1,-1,1,-1,0,-1,1,1,1,1,1,-1,-1,1,1,0,0,-1,1,0,-1,1,0,-1,-1,-1,-1,0,-1,1,0,0,1,-1,-1,-1,1,-1,1,-1,1,0,-1,-1,-1,0,1,0,0,-1,1,1,1,0,-1,1,1,-1,-1,1,1,0,1,1,1,-1,-1,-1,1,0,1,1,-1,-1,1,0,-1,1,-1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,-1,0,1,0,-1,1,-1,-1,-1,-1,-1,1,1,1,-1,1,-1,1,-1,0,1,0,-1
Marina Maggessi,PPS,RJ,0,0,0,0,0,0,-1,-1,0,1,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
