nome,partido,uf,MPV 549/2011,MPV 550/2011,MPV 551/2011,MPV 551/2011,MPV 554/2011,MPV 558/2012,MPV 559/2012,MPV 559/2012,MPV 559/2012,MPV 559/2012,MPV 563/2012,MPV 563/2012,MPV 563/2012,MPV 563/2012,MPV 563/2012,MPV 563/2012,MPV 563/2012,MPV 566/2012,MPV 566/2012,MPV 566/2012,MPV 567/2012,MPV 567/2012,MPV 567/2012,MPV 570/2012,MPV 571/2012,MPV 571/2012,MPV 571/2012,MPV 574/2012,MPV 574/2012,MPV 574/2012,MPV 575/2012,MPV 576/2012,MPV 579/2012,MPV 579/2012,MPV 579/2012,MPV 579/2012,PDC 514/2011,PEC 153/2003,PEC 153/2003,PEC 270/2008,PEC 416/2005,PEC 416/2005,PEC 438/2001,PEC 445/2009,PEC 471/2005,PEC 478/2010,PEC 478/2010,PL 1876/1999,PL 1876/1999,PL 1992/2007,PL 1992/2007,PL 1992/2007,PL 1992/2007,PL 2330/2011,PL 2330/2011,PL 2330/2011,PL 2565/2011,PL 2565/2011,PL 2565/2011,PL 2793/2011,PL 301/2007,PL 3839/2012,PL 5279/2009,PL 5403/2001,PL 643/2011,PL 865/2011,PLP 114/2011,PLP 230/2004,PLP 362/2006,PLP 579/2010,REQ 1134/2011,REQ 2130/2011,REQ 4504/2012,REQ 4636/2012,REQ 4636/2012,REQ 6062/2012,REQ 6135/2012,REQ 6460/2012,REQ 6461/2012,PEC 471/2005
Paulo Freire,PR,SP,1,1,1,-1,1,0,0,-1,0,0,0,0,0,0,0,0,1,-1,-1,0,-1,0,0,0,0,-1,1,1,0,0,0,0,0,0,-1,-1,1,1,1,1,1,0,1,0,1,0,1,-1,-1,-1,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
Delegado Protógenes,PCdoB,SP,1,1,0,0,-1,0,0,-1,-1,1,-1,-1,-1,-1,0,-1,1,-1,0,0,-1,-1,-1,0,0,-1,0,1,1,-1,0,-1,1,-1,0,0,-1,1,1,1,1,1,1,1,-1,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,-1,1,1,-1,-1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,-1
Bruna Furlan,PSDB,SP,0,0,-1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,-1,0,1,0,1,1,1,1,1,0,1,1,-1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1,-1,1,1,1,-1
Antônia Lúcia,PSC,AC,-1,0,0,0,1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,-1,0,0,0,1,0,1,1,-1,-1,1,-1,0,0,0,0,1,0,1,1,-1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,-1,1,1,1,0
Adrian,PMDB,RJ,0,0,0,0,0,0,0,-1,0,0,-1,0,-1,-1,0,0,0,-1,0,-1,0,-1,0,0,-1,-1,0,0,-1,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,-1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-1,0,0,0,0
Francisco Floriano,PR,RJ,0,1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,-1,1,1,1,-1,1,0,0,0,0,-1,0,1,1,1,1,1,0,1,0,0,0,-1,-1,-1,0,-1,-1,0,1,1,-1,-1,0,-1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,-1,-1,1,1,1,0
Rogério Carvalho,PT,SE,0,0,-1,-1,-1,0,0,-1,-1,1,-1,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,-1,0,0,-1,0,0,1,1,1,1,0,1,0,1,1,0,1,0,1,-1,-1,-1,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1
Rodrigo Bethlem,PMDB,RJ,0,0,0,0,0,0,0,-1,-1,1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,-1,0,0,0,0,-1,-1,0,0,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,-1,1,1,0,0,0
Carlinhos Almeida,PT,SP,-1,-1,-1,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,0,0,0,-1,-1,-1,0,-1,0,-1,0,1,-1,1,0,-1,0,0,0,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,-1,-1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,-1
Fernando Jordão,PMDB,RJ,1,-1,0,0,-1,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,-1,-1,1,-1,-1,0,0,-1,-1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,1
Stefano Aguiar,PSC,MG,0,0,0,0,1,0,-1,-1,0,-1,0,0,-1,0,0,-1,0,-1,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Carmen Zanotto,PPS,SC,-1,0,-1,1,1,-1,-1,-1,0,-1,0,0,0,0,0,0,1,-1,0,-1,-1,-1,1,-1,0,0,-1,1,-1,1,-1,0,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,-1,1,-1,1,-1,0,0,1,1,1,1,1,-1,1,1,-1,0,1,1,1,1,1,-1,1,-1,1,1,1,-1,0,0,0,-1
Marina Santanna,PT,GO,0,0,-1,-1,-1,1,0,0,0,0,-1,-1,0,-1,0,-1,1,-1,-1,-1,-1,0,0,0,-1,0,0,0,1,-1,0,-1,1,-1,-1,-1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,-1,-1,-1,0,0,0,-1,0,1,0,-1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
Pedro Uczai,PT,SC,-1,0,-1,-1,0,1,-1,-1,-1,1,-1,0,-1,-1,0,-1,0,-1,-1,-1,0,0,0,1,0,0,0,0,1,-1,0,0,-1,0,-1,0,-1,1,0,1,1,1,1,0,-1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,-1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,-1
Vicente Candido,PT,SP,1,0,-1,-1,0,0,-1,0,-1,1,-1,0,-1,-1,0,-1,1,0,0,-1,-1,0,0,1,-1,0,-1,1,1,0,0,0,-1,-1,0,-1,-1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0,1,1,-1,-1,0,1,0,1,1,1,0,1,0,0,1,-1,1,0,1,1
Gabriel Chalita,PMDB,SP,1,-1,1,0,1,0,-1,-1,-1,1,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,-1,-1,-1,-1,1,0,0,-1,-1,0,0,0,1,1,1,1,1,1,0,0,1,1,-1,0,1,0,-1,-1,0,1,1,-1,-1,-1,-1,1,1,-1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,0
Magda Mofatto,PTB,GO,0,0,0,0,-1,0,-1,0,0,1,-1,0,-1,-1,0,-1,1,-1,-1,-1,-1,-1,-1,1,0,-1,0,0,-1,1,0,0,0,0,0,-1,1,0,0,1,1,1,0,1,0,1,1,-1,-1,1,-1,-1,-1,0,-1,-1,0,0,0,0,1,0,-1,0,1,0,1,0,1,1,0,1,0,0,0,-1,0,0,0,0
Luiz Pitiman,PMDB,DF,1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0,0,-1,1,-1,0,-1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,0,-1,-1,0,1,1,-1,1,1,-1,1,1,-1,0,1,0,0,1,1,1,1,1,1,1,1,-1,1,1,1,1
Nilson Leitão,PSDB,MT,-1,1,-1,1,1,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,0,-1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,0,1,1,1,1,1,-1,0,1,0,0,1,-1,1,1,1,1,-1,1,1,0,1,-1,1,1,1,1
Paulo Feijó,PR,RJ,1,1,1,-1,0,1,-1,-1,0,-1,0,0,0,0,0,0,1,0,0,0,0,-1,1,1,0,-1,1,1,1,0,1,-1,0,0,-1,-1,1,1,1,-1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,0,1,1,0,-1,0,-1,0,1,0,0,1,1,1,1,0,1,1,1,1,0,-1,-1,1,1,0,1
Vinicius Gurgel,PR,AP,0,1,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,1,0,0,1,1,0,0,-1,0,1,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Fernando Torres,PSD,BA,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,-1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,-1,-1,-1,-1,-1,-1,0,-1,0,1,0,1,-1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,-1,0,0,0,0
Paulo Magalhães,PSD,BA,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,1,1,-1,1,0,0,-1,1,1,1,1,1,1,0,1,1,1,0,-1,-1,1,-1,-1,-1,0,-1,-1,1,1,1,-1,1,1,-1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1
José Nunes,PSD,BA,-1,1,1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,-1,-1,-1,0,-1,-1,0,0,0,0,-1,-1,1,-1,-1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,0,-1,-1,1,-1,-1,-1,0,1,-1,1,1,1,0,1,1,-1,1,0,1,0,1,0,1,1,1,1,1,0,-1,1,1,1,1
Edson Pimenta,PSD,BA,-1,1,1,-1,-1,1,0,-1,0,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,0,1,0,-1,-1,0,-1,0,0,-1,1,-1,0,-1,1,0,1,0,1,0,1,1,1,1,1,-1,-1,1,-1,-1,-1,0,-1,-1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,-1,0,0,1,1
Manoel Salviano,PSD,CE,-1,1,1,-1,1,1,-1,-1,-1,0,0,0,0,0,0,-1,1,0,-1,-1,-1,-1,1,0,0,0,0,0,-1,1,0,-1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,-1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,-1,0,1,0,1,1,1,1,0,1,0,0,1,-1,1,0,0,1
Heuler Cruvinel,PSD,GO,-1,1,1,-1,1,1,-1,0,-1,-1,0,0,-1,-1,0,-1,1,0,-1,-1,-1,0,0,-1,0,0,1,-1,-1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,-1,-1,1,-1,-1,-1,0,0,0,1,1,0,-1,1,1,-1,0,0,1,1,1,1,0,1,0,0,0,0,-1,0,1,1,1
Armando Vergílio,PSD,GO,-1,0,0,0,-1,0,0,0,-1,-1,-1,0,-1,-1,0,0,0,-1,-1,-1,0,0,0,-1,0,-1,-1,0,-1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,-1,-1,1,-1,-1,-1,0,1,1,1,1,0,-1,1,0,-1,0,0,1,1,1,1,1,1,1,1,0,1,-1,1,0,1,1
Hélio Santos,PSD,MA,-1,1,1,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,-1,1,0,0,0,-1,-1,1,-1,-1,1,1,1,1,1,0,1,1,1,1,0,1,-1,0,1,-1,-1,0,1,-1,-1,0,1,1,1,1,1,-1,1,1,-1,0,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1
Diego Andrade,PSD,MG,-1,1,1,-1,0,0,0,0,-1,1,-1,0,-1,-1,0,0,1,0,-1,-1,-1,0,0,1,0,-1,0,-1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,-1,-1,1,0,-1,-1,0,1,-1,1,1,1,-1,1,1,-1,0,0,1,1,0,0,1,1,1,1,1,1,-1,0,1,1,0
Marcos Montes,PSD,MG,-1,1,1,-1,1,1,0,-1,-1,-1,0,0,-1,-1,0,0,0,-1,-1,-1,0,0,0,1,0,-1,1,-1,0,1,-1,0,1,0,1,1,1,1,1,1,1,1,-1,1,1,1,1,0,0,1,0,-1,0,0,-1,-1,1,1,1,-1,1,1,-1,0,1,1,1,1,1,1,1,0,1,0,1,-1,1,1,1,1
Walter Tosta,PSD,MG,-1,1,0,0,1,1,0,-1,-1,0,0,0,-1,-1,0,0,1,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,-1,-1,-1,0,1,1,1,1,1,-1,0,0,-1,0,1,1,1,1,1,0,1,0,0,0,1,-1,1,0,1,0
Giroto,PMDB,MS,1,0,1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,0,0,-1,-1,-1,0,0,0,-1,0,-1,0,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,-1,-1,-1,0,-1,-1,-1,1,1,-1,1,1,0,-1,0,1,0,1,0,1,1,1,1,1,1,-1,1,0,0,1
Eliene Lima,PSD,MT,-1,0,1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,-1,-1,-1,-1,0,0,1,0,-1,-1,-1,-1,1,-1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,-1,-1,1,0,-1,-1,0,-1,-1,1,1,1,-1,1,1,-1,0,1,1,1,1,1,1,1,0,1,0,0,-1,1,1,1,1
Homero Pereira,PSD,MT,-1,1,1,0,-1,0,-1,-1,-1,1,-1,0,-1,-1,0,0,0,-1,-1,0,-1,-1,0,1,0,-1,1,-1,-1,0,-1,0,1,0,1,0,0,1,1,1,1,1,-1,1,0,1,1,-1,-1,1,0,-1,-1,0,-1,-1,0,0,0,0,0,0,-1,0,1,0,1,1,1,0,0,0,0,0,0,-1,1,1,1,0
Fábio Faria,PSD,RN,0,1,1,-1,-1,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,1,0,-1,-1,-1,-1,1,0,-1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,-1,-1,1,-1,-1,0,0,0,0,1,1,1,0,1,1,-1,0,1,1,0,0,0,0,1,0,0,1,1,-1,1,1,1,1
Eleuses Paiva,PSD,SP,-1,1,1,-1,-1,1,-1,0,0,0,-1,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,0,-1,0,0,1,-1,-1,1,-1,-1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,-1,-1,-1,0,-1,0,0,1,1,1,1,1,0,1,0,-1,0,0,1,1,1,1,1,1,1,1,1,1,-1,0,0,0,1
Danrlei De Deus Hinterholz,PSD,RS,0,1,1,-1,-1,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,-1,-1,0,0,0,-1,0,0,0,-1,-1,1,-1,-1,1,0,0,0,1,1,1,0,1,1,1,0,-1,1,0,-1,-1,1,0,0,-1,0,-1,-1,1,1,1,0,1,1,-1,1,0,1,1,1,1,1,1,1,0,-1,0,-1,0,1,1,-1
Onofre Santo Agostini,PSD,SC,-1,1,1,-1,-1,0,-1,0,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,1,-1,-1,1,0,1,-1,1,1,1,1,1,1,0,0,1,1,1,-1,-1,-1,1,1,1,0,1,1,1,1,1,0,1,1,-1,0,0,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1
Marcelo Aguiar,PSD,SP,-1,0,1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,-1,-1,0,0,-1,-1,-1,-1,1,-1,-1,1,0,1,1,1,1,1,1,0,1,1,1,-1,1,0,0,0,1,-1,-1,-1,0,1,1,1,1,0,-1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,-1
Junji Abe,PSD,SP,-1,0,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,-1,-1,-1,-1,-1,0,0,0,0,1,0,0,1,-1,-1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,-1,-1,1,-1,-1,-1,0,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
Guilherme Mussi,PSD,SP,-1,1,1,-1,-1,0,0,0,-1,-1,0,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,1,-1,-1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,-1,-1,-1,0,0,0,1,1,1,-1,1,0,-1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0
Roberto Santiago,PSD,SP,-1,1,1,-1,-1,1,-1,0,0,0,-1,-1,0,0,0,-1,1,-1,-1,0,-1,-1,1,1,0,-1,-1,-1,-1,1,0,-1,1,0,1,1,1,1,1,1,1,0,1,1,-1,0,1,1,1,-1,-1,-1,-1,0,-1,-1,1,1,1,-1,1,1,-1,0,0,1,0,1,1,1,1,1,1,0,1,-1,0,1,1,-1
César Halum,PSD,TO,0,1,0,-1,-1,0,0,0,-1,0,0,0,0,0,0,0,1,-1,-1,-1,-1,0,0,1,0,0,0,0,-1,1,-1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,-1,-1,1,-1,-1,-1,0,-1,-1,1,1,0,-1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,-1,0,1,1,0
Walter Ihoshi,PSD,SP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0
Francisco Araújo,PSD,RR,0,1,1,-1,-1,1,0,-1,-1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,1,0,-1,1,0,0,0,-1,0,0,0,0,0,1,1,1,0,1,1,-1,1,-1,1,1,-1,-1,1,-1,-1,-1,0,1,1,1,1,1,-1,1,1,-1,0,0,1,1,1,1,0,1,0,1,1,0,-1,1,1,1,-1
Severino Ninho,PSB,PE,0,1,-1,0,1,1,-1,-1,1,-1,-1,-1,-1,-1,0,-1,1,0,0,0,0,0,0,1,0,-1,0,0,1,-1,1,-1,1,-1,-1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,-1,-1,0,-1,-1,-1,1,-1,1,-1,1,1,1,-1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1
Hugo Napoleão,PSD,PI,-1,1,1,-1,0,1,-1,0,0,0,-1,0,-1,0,0,-1,1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,0,0,0,-1,-1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,-1,-1,1,1,-1,-1,0,0,0,1,1,1,-1,1,1,-1,0,0,1,1,1,1,0,1,0,1,-1,1,0,0,1,0,1
Júlio Cesar,PSD,PI,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,1,-1,-1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,-1,-1,1,-1,-1,0,0,-1,-1,1,1,1,-1,1,0,0,0,0,1,1,1,1,0,1,1,0,-1,1,-1,1,1,1,1
Átila Lins,PSD,AM,0,1,1,-1,0,1,0,-1,-1,-1,0,-1,-1,-1,0,0,0,0,-1,-1,0,-1,-1,1,0,0,0,-1,0,0,-1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,-1,-1,1,-1,-1,-1,0,0,0,1,1,1,-1,1,0,-1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,1
Sergio Zveiter,PSD,RJ,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
Dr. Paulo César,PSD,RJ,1,1,1,0,-1,0,0,-1,-1,-1,-1,0,-1,-1,0,0,0,-1,-1,0,-1,0,0,1,0,0,0,-1,-1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,-1,1,0,-1,0,0,0,-1,-1,0,1,1,1,-1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1
Arolde de Oliveira,PSD,RJ,-1,1,1,-1,-1,1,0,-1,-1,-1,-1,0,-1,-1,0,0,0,0,-1,-1,-1,0,0,-1,0,-1,-1,0,-1,1,-1,-1,0,0,0,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,0,0,0,0,1,0,-1,-1,0,1,1,1,-1,0,1,1,1,1,0,0,1,0,0,0,-1,1,0,1,1,-1
Felipe Bornier,PSD,RJ,1,1,1,-1,-1,1,-1,-1,0,-1,-1,0,-1,-1,0,-1,1,-1,-1,-1,0,0,0,1,0,-1,0,-1,-1,1,-1,-1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,0,1,-1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1
Weverton Rocha,PDT,MA,0,0,0,0,-1,1,-1,-1,0,1,0,0,0,0,0,-1,0,0,0,-1,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
José Carlos Araújo,PSD,BA,-1,0,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,0,-1,-1,1,1,0,-1,1,1,1,1,1,0,0,1,1,1,1,-1,-1,1,-1,-1,-1,0,-1,-1,1,1,1,-1,1,0,-1,0,0,1,1,1,1,1,1,1,1,0,1,-1,0,1,0,1
Afonso Florence,PT,BA,-1,-1,-1,-1,-1,1,-1,0,-1,1,0,0,0,0,0,-1,0,-1,-1,-1,-1,-1,-1,1,-1,0,0,1,1,-1,1,0,1,-1,-1,-1,-1,1,1,0,1,1,1,0,-1,1,1,1,1,0,0,0,0,-1,-1,-1,-1,-1,1,-1,1,1,0,-1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,-1
Sandro Mabel,PMDB,GO,1,-1,1,-1,0,0,0,0,-1,1,0,0,0,0,0,-1,1,-1,-1,-1,-1,-1,0,1,0,-1,0,-1,-1,1,0,0,1,-1,0,0,1,1,1,0,0,1,0,0,1,0,0,-1,0,1,0,-1,0,0,0,-1,1,-1,1,-1,1,0,-1,0,1,0,0,0,0,0,1,0,0,0,0,-1,1,1,1,1
Geraldo Thadeu,PSD,MG,-1,1,1,-1,0,0,0,-1,-1,-1,0,0,0,-1,0,-1,0,-1,0,-1,-1,0,0,-1,0,-1,-1,-1,0,0,-1,-1,1,1,0,-1,1,0,1,1,1,1,1,1,1,0,1,-1,-1,1,0,0,0,0,0,0,1,1,1,-1,1,1,-1,0,1,1,1,0,1,0,1,0,1,0,1,-1,0,0,0,1
Raul Lima,PSD,RR,-1,1,1,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,-1,-1,0,0,0,1,1,0,1,1,1,1,0,1,0,-1,1,-1,0,1,-1,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,-1
Guilherme Campos,PSD,SP,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,-1,0,-1,1,-1,-1,1,0,-1,1,1,1,0,1,1,1,1,1,1,-1,1,-1,0,1,-1,-1,1,-1,-1,-1,0,-1,-1,-1,-1,1,-1,1,0,-1,0,1,1,0,1,1,1,1,1,1,1,1,-1,0,1,1,-1
Jefferson Campos,PSD,SP,-1,1,1,-1,-1,0,-1,0,-1,-1,-1,0,-1,-1,0,-1,0,0,-1,-1,-1,0,0,1,0,-1,0,-1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,-1,1,0,-1,-1,0,0,-1,-1,0,0,0,1,1,1,0,1,1,-1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,-1
Vanderlei Siraque,PT,SP,-1,-1,-1,-1,-1,0,-1,-1,-1,1,-1,-1,0,0,0,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,0,1,1,-1,1,-1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,-1,-1,1,1,1,0,0,1,1,1,0,0,1,-1,0,0,0,-1
Marcos Rogério,PDT,RO,-1,0,-1,-1,-1,1,-1,-1,0,-1,-1,-1,0,0,0,-1,0,-1,-1,0,-1,-1,1,-1,-1,-1,1,1,-1,-1,1,-1,1,0,-1,-1,1,1,1,1,1,1,0,1,1,1,1,-1,-1,-1,-1,-1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,-1,0,0,0,1
Mário Feitoza,PMDB,CE,-1,-1,1,-1,0,0,0,0,0,0,-1,0,0,-1,0,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,-1,-1,-1,0,-1,-1,0,0,0,0,0,1,-1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
Gera Arruda,PMDB,CE,1,0,1,-1,0,0,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,-1,-1,0,0,0,0,0,-1,-1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Simplício Araújo,PPS,MA,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
